id,gender,age,class,embarked,country,fare,sibsp,parch,survived
1552,male,48.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1553,male,38.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1554,male,24.0,engineering crew,Belfast,India,0.0,0.0,0.0,no
1555,male,33.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1556,male,41.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1557,male,22.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1558,male,44.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1559,male,23.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1560,male,23.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1561,male,39.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1562,male,39.0,victualling crew,Southampton,Wales,0.0,0.0,0.0,no
1563,male,48.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1564,male,23.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1565,male,29.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1566,male,34.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1567,male,18.0,engineering crew,Belfast,Northern Ireland,0.0,0.0,0.0,no
1568,male,43.0,victualling crew,Belfast,England,0.0,0.0,0.0,yes
1569,male,25.0,deck crew,Southampton,England,0.0,0.0,0.0,yes
1570,male,27.0,deck crew,Southampton,England,0.0,0.0,0.0,yes
1571,male,27.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1572,male,33.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1573,male,38.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1574,male,22.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1575,male,39.0,engineering crew,Belfast,England,0.0,0.0,0.0,no
1576,male,37.0,victualling crew,Belfast,England,0.0,0.0,0.0,yes
1577,male,30.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1578,male,29.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1579,male,42.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1580,male,33.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1581,male,39.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1582,male,30.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1583,male,19.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1584,male,23.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1585,male,21.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1586,male,29.0,engineering crew,Belfast,England,0.0,0.0,0.0,no
1587,male,52.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1588,male,24.0,deck crew,Belfast,England,0.0,0.0,0.0,yes
1589,male,26.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1590,male,46.0,deck crew,Belfast,Ireland,0.0,0.0,0.0,yes
1591,male,22.0,victualling crew,Southampton,Wales,0.0,0.0,0.0,yes
1592,male,33.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1593,male,44.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1594,male,22.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1595,male,33.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1596,male,27.0,deck crew,Southampton,England,0.0,0.0,0.0,yes
1597,male,37.0,engineering crew,Belfast,England,0.0,0.0,0.0,no
1598,male,27.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1599,male,28.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1600,male,30.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1601,male,30.0,engineering crew,Belfast,Scotland,0.0,0.0,0.0,no
1602,male,21.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1603,male,45.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1604,male,29.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1605,male,37.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1606,male,32.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1607,male,26.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1608,male,36.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1609,male,31.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1610,male,32.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1611,male,38.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1612,male,38.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1613,male,61.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1614,male,36.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1615,male,32.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1616,female,45.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1617,male,28.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1618,male,29.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1619,male,41.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1620,male,40.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1621,male,22.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1622,male,26.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1623,male,22.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1624,male,28.0,engineering crew,Belfast,Northern Ireland,0.0,0.0,0.0,yes
1625,male,43.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1626,female,45.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1627,male,24.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1628,male,24.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1629,male,30.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1630,male,29.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1631,male,37.0,victualling crew,Southampton,United States,0.0,0.0,0.0,no
1632,male,35.0,engineering crew,Belfast,Northern Ireland,0.0,0.0,0.0,yes
1633,male,31.0,deck crew,Belfast,England,0.0,0.0,0.0,yes
1634,male,22.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1635,male,23.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1636,male,41.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1637,male,32.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1638,male,47.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1639,male,25.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1640,male,54.0,engineering crew,Southampton,Ireland,0.0,0.0,0.0,no
1641,male,30.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1642,male,39.0,deck crew,Southampton,England,0.0,0.0,0.0,yes
1643,male,21.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1644,male,21.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1645,male,40.0,victualling crew,Belfast,England,0.0,0.0,0.0,yes
1646,male,24.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1647,male,19.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1648,male,17.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1649,male,29.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1650,male,17.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1651,male,39.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1652,male,40.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1653,male,38.0,engineering crew,Belfast,England,0.0,0.0,0.0,no
1654,male,54.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1655,male,32.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1656,male,21.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1657,male,34.0,engineering crew,Belfast,Northern Ireland,0.0,0.0,0.0,no
1658,male,23.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1659,male,52.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1660,male,43.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1661,male,45.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1662,male,24.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1663,male,22.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1664,male,30.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1665,male,43.0,deck crew,Belfast,England,0.0,0.0,0.0,yes
1666,male,28.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1667,male,40.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1668,male,26.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1669,male,33.0,engineering crew,Belfast,England,0.0,0.0,0.0,no
1670,male,45.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1671,male,37.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1672,male,29.0,deck crew,Southampton,England,0.0,0.0,0.0,yes
1673,male,36.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1674,male,25.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1675,male,43.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1676,male,40.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1677,male,36.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1678,male,31.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1679,male,25.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1680,male,19.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1681,male,29.0,engineering crew,Belfast,England,0.0,0.0,0.0,no
1682,male,26.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1683,male,46.0,engineering crew,Belfast,England,0.0,0.0,0.0,no
1684,male,43.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1685,male,29.0,deck crew,Belfast,England,0.0,0.0,0.0,yes
1686,male,22.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1687,male,28.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1688,male,24.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1689,male,29.0,deck crew,Belfast,England,0.0,0.0,0.0,no
1690,male,29.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1691,male,15.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1692,male,40.0,deck crew,Southampton,England,0.0,0.0,0.0,yes
1693,male,33.0,deck crew,Southampton,England,0.0,0.0,0.0,yes
1694,male,23.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1695,male,36.0,engineering crew,Belfast,England,0.0,0.0,0.0,no
1696,male,38.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1697,male,31.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1698,male,34.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1699,male,18.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1700,male,32.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1701,male,53.0,deck crew,Southampton,England,0.0,0.0,0.0,yes
1702,male,23.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1703,male,27.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1704,male,41.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1705,male,23.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1706,male,31.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1707,male,28.0,deck crew,Belfast,England,0.0,0.0,0.0,no
1708,male,19.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1709,male,31.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1710,male,19.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1711,male,21.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1712,male,20.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1713,male,33.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1714,male,30.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1715,male,22.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1716,male,59.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1717,male,38.0,restaurant staff,Southampton,France,0.0,0.0,0.0,no
1718,male,27.0,engineering crew,Southampton,Wales,0.0,0.0,0.0,no
1719,male,35.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1720,male,29.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1721,male,28.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1722,male,55.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1723,male,25.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1724,female,24.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1725,male,23.0,deck crew,Belfast,England,0.0,0.0,0.0,yes
1726,male,38.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1727,male,41.0,victualling crew,Belfast,England,0.0,0.0,0.0,yes
1728,male,17.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1729,male,37.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1730,male,29.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1731,male,32.0,deck crew,Southampton,England,0.0,0.0,0.0,yes
1732,male,21.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1733,male,24.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1734,male,32.0,victualling crew,Belfast,England,0.0,0.0,0.0,yes
1735,male,31.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1736,male,38.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1737,male,30.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1738,male,40.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1739,male,44.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1740,male,25.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1741,male,30.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1742,male,18.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1743,male,23.0,engineering crew,Belfast,Scotland,0.0,0.0,0.0,no
1744,male,22.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1745,male,43.0,engineering crew,Belfast,England,0.0,0.0,0.0,no
1746,male,37.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1747,male,30.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1748,male,44.0,engineering crew,Belfast,England,0.0,0.0,0.0,no
1749,male,28.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1750,male,26.0,engineering crew,Southampton,Scotland,0.0,0.0,0.0,no
1751,male,36.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1752,male,34.0,victualling crew,Southampton,Ireland,0.0,0.0,0.0,no
1753,male,35.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1754,male,18.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1755,male,28.0,victualling crew,Southampton,Ireland,0.0,0.0,0.0,no
1756,male,20.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1757,male,42.0,deck crew,Southampton,England,0.0,0.0,0.0,no
1758,male,48.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1759,male,30.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1760,male,36.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1761,male,43.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1762,male,31.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1763,male,33.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1764,male,49.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1765,male,21.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1766,male,43.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1767,male,20.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1768,male,41.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1769,male,46.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1770,male,34.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1771,male,55.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1772,female,40.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1773,male,36.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1774,male,22.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1775,female,50.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1776,male,18.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1777,male,29.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1778,male,41.0,deck crew,Southampton,England,0.0,0.0,0.0,yes
1779,male,35.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1780,male,25.0,victualling crew,Belfast,United States,0.0,0.0,0.0,no
1781,male,26.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1782,male,27.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1783,male,24.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1784,male,20.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1785,male,47.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1786,male,38.0,deck crew,Belfast,England,0.0,0.0,0.0,yes
1787,male,30.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1788,male,40.0,victualling crew,Belfast,England,0.0,0.0,0.0,yes
1789,male,41.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1790,male,29.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1791,male,33.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1792,male,31.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1793,male,36.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1794,male,20.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1795,male,37.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1796,male,29.0,deck crew,Belfast,Wales,0.0,0.0,0.0,yes
1797,male,25.0,deck crew,Southampton,England,0.0,0.0,0.0,yes
1798,male,31.0,victualling crew,Belfast,England,0.0,0.0,0.0,yes
1799,male,45.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1800,male,26.0,deck crew,Southampton,Ireland,0.0,0.0,0.0,no
1801,male,24.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1802,male,34.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1803,male,32.0,engineering crew,Belfast,Scotland,0.0,0.0,0.0,no
1804,male,36.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1805,male,32.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1806,male,40.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1807,male,50.0,victualling crew,Southampton,United States,0.0,0.0,0.0,no
1808,male,27.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1809,male,27.0,victualling crew,Southampton,Scotland,0.0,0.0,0.0,no
1810,male,21.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1811,female,28.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1812,male,40.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1813,female,20.0,restaurant staff,Southampton,England,0.0,0.0,0.0,yes
1814,female,39.0,victualling crew,Southampton,Channel Islands,0.0,0.0,0.0,yes
1815,male,25.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1816,male,32.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1817,male,39.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1818,male,30.0,deck crew,Southampton,England,0.0,0.0,0.0,no
1819,male,29.0,deck crew,Southampton,Wales,0.0,0.0,0.0,no
1820,male,20.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1821,male,25.0,restaurant staff,Southampton,England,0.0,0.0,0.0,yes
1822,male,30.0,deck crew,Belfast,England,0.0,0.0,0.0,no
1823,male,22.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1824,male,59.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1825,male,31.0,victualling crew,Belfast,England,0.0,0.0,0.0,yes
1826,male,28.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1827,male,53.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1828,male,25.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1829,male,38.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1830,male,23.0,engineering crew,Southampton,,0.0,0.0,0.0,no
1831,male,38.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1832,male,47.0,deck crew,Southampton,Ireland,0.0,0.0,0.0,yes
1833,male,38.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1834,male,36.0,victualling crew,Belfast,Scotland,0.0,0.0,0.0,no
1835,male,37.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1836,male,29.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1837,male,34.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1838,male,30.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1839,male,36.0,deck crew,Southampton,Ireland,0.0,0.0,0.0,yes
1840,male,17.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1841,male,38.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1842,male,21.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1843,male,30.0,victualling crew,Belfast,England,0.0,0.0,0.0,yes
1844,female,40.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1845,male,23.0,victualling crew,Belfast,England,0.0,0.0,0.0,yes
1846,male,21.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1847,male,36.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1848,male,44.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1849,male,26.0,engineering crew,Belfast,Northern Ireland,0.0,0.0,0.0,no
1850,male,32.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1851,male,22.0,engineering crew,Belfast,Northern Ireland,0.0,0.0,0.0,no
1852,male,34.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1853,male,27.0,engineering crew,Belfast,Ireland,0.0,0.0,0.0,no
1854,male,28.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1855,male,28.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1856,male,26.0,engineering crew,Belfast,Scotland,0.0,0.0,0.0,no
1857,male,32.0,engineering crew,Belfast,Northern Ireland,0.0,0.0,0.0,no
1858,male,51.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1859,male,46.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1860,male,53.0,victualling crew,Belfast,Lebanon,0.0,0.0,0.0,no
1861,male,19.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1862,male,20.0,restaurant staff,Southampton,Spain,0.0,0.0,0.0,no
1863,male,23.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1864,male,24.0,deck crew,Belfast,England,0.0,0.0,0.0,no
1865,male,39.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1866,male,32.0,deck crew,Southampton,England,0.0,0.0,0.0,yes
1867,male,29.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1868,male,22.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1869,male,44.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1870,male,42.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1871,male,27.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1872,male,26.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1873,male,30.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1874,male,28.0,victualling crew,Belfast,England,0.0,0.0,0.0,yes
1875,male,23.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1876,male,36.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1877,male,24.0,engineering crew,Belfast,Scotland,0.0,0.0,0.0,no
1878,male,37.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1879,male,20.0,victualling crew,Southampton,Scotland,0.0,0.0,0.0,no
1880,male,39.0,deck crew,Belfast,Scotland,0.0,0.0,0.0,no
1881,male,42.0,restaurant staff,Southampton,Italy,0.0,0.0,0.0,no
1882,male,26.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1883,male,30.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1884,male,33.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1885,male,39.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1886,male,48.0,deck crew,Belfast,Australia,0.0,0.0,0.0,no
1887,male,46.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1888,male,35.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1889,male,30.0,engineering crew,Southampton,Scotland,0.0,0.0,0.0,no
1890,male,42.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1891,male,22.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1892,male,21.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1893,male,30.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1894,male,30.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1895,male,29.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1896,male,44.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1897,male,31.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1898,male,27.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1899,male,32.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1900,male,27.0,deck crew,Belfast,Channel Islands,0.0,0.0,0.0,yes
1901,male,63.0,deck crew,Belfast,England,0.0,0.0,0.0,no
1902,male,31.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1903,male,39.0,victualling crew,Southampton,Scotland,0.0,0.0,0.0,no
1904,male,32.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1905,male,27.0,deck crew,Southampton,England,0.0,0.0,0.0,yes
1906,male,36.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1907,male,43.0,victualling crew,Southampton,Wales,0.0,0.0,0.0,no
1908,male,17.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1909,male,19.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1910,male,32.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1911,male,32.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1912,male,29.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1913,male,29.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1914,male,45.0,engineering crew,Belfast,England,0.0,0.0,0.0,no
1915,male,37.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1916,male,27.0,engineering crew,Belfast,England,0.0,0.0,0.0,no
1917,male,18.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1918,male,45.0,deck crew,Southampton,England,0.0,0.0,0.0,yes
1919,male,24.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1920,male,28.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1921,male,25.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1922,male,21.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1923,male,39.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1924,male,34.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1925,male,31.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1926,male,49.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1927,male,20.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1928,male,17.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1929,male,22.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1930,male,37.0,deck crew,Belfast,England,0.0,0.0,0.0,yes
1931,male,20.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1932,male,48.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1933,male,32.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
